,,,mean,2.5%,97.5%,counts
Treatment,Reason:Unsure if effective,Checked,1.0669412813332935,0.5596074620852779,1.8394675370486966,708
Treatment,Reason:Not at risk,Checked,1.4633898768326046,0.6136029997463694,3.089949892765672,146
Treatment,Reason:Wait until others,Checked,0.35715794225013264,0.1799734012283113,0.631597732251573,552
Treatment,Reason:Won't be ill,Checked,0.9090385422735077,0.3744823626312286,1.8557940327659095,148
Treatment,Reason:Other effective treatments,Checked,0.853432942299892,0.35161474130432036,1.7457508415834742,156
Treatment,Reason:Already acquired immunity,Checked,0.9642072897177715,0.3863066020453243,2.0184327259955133,129
Treatment,Reason:Approval may be rushed,Checked,1.5487511830059884,0.8246927985683333,2.748795779072998,718
Treatment,Reason:Other,Checked,4.730940244497102,1.4409773479221237,12.238637074854989,92
Treatment,Reason:Do not know,Checked,2.0619504323516025,0.8756270693906838,4.201463829939783,184
Treatment-Control,Age,25-34,5.461608953754431,0.9775599957483526,18.282428155617705,729
Treatment-Control,Age,35-44,0.7061085032841141,0.06388792154482319,3.038380131588669,695
Treatment-Control,Age,45-54,0.4633439132672306,0.045545057385921316,1.8242591287442442,667
Treatment-Control,Age,55-64,3.6607898299963946,0.30695860534532277,15.711449415554311,554
Treatment-Control,Age,65+,2.311566584428153,0.13601384894942525,11.159037680041012,869
Treatment-Control,Gender,Female,0.445313605110143,0.11701213238388093,1.1407101830500783,2204
Treatment-Control,Gender,Other,6.621413871560098,0.22203074689753588,36.096264834899735,39
Treatment-Control,Education,Level-0,0.5410218440717548,0.025127939445878794,2.7425722341985854,189
Treatment-Control,Education,Level-1,0.9839472483287325,0.10080537909500364,3.971342381547328,1256
Treatment-Control,Education,Level-2,1.2454780177970466,0.10070070525679965,5.587340272615057,641
Treatment-Control,Education,Level-3,0.6022312644648223,0.05460015630070328,2.5547014624499065,898
Treatment-Control,Education,Other,1.2388637401081717,0.07655542912735248,6.0223551630120795,251
Treatment-Control,Employment,Unemployed,1.0533424711810697,0.18780103209874072,3.4421203144160275,374
Treatment-Control,Employment,Student,2.0212503332513445,0.2563223712062164,7.604020354681369,176
Treatment-Control,Employment,Retired,1.7369902610865027,0.16830908465790093,7.000023843981399,836
Treatment-Control,Employment,Other,0.8577206322291739,0.1178664337593101,3.1425480071489975,459
Treatment-Control,Religion,Jewish,3.2868158578200037,0.07499870570739427,21.617568438665398,165
Treatment-Control,Religion,Muslim,0.35669984505564434,0.018010167948939785,1.6579068504144157,159
Treatment-Control,Religion,Atheist,0.5302062435367823,0.048563699795266695,2.050437226096116,381
Treatment-Control,Religion,Other,1.3063279651368662,0.33452675305046015,3.546565231847514,896
Treatment-Control,Political,Democrat,2.0066553103910225,0.3562615424598385,6.456232989253522,1389
Treatment-Control,Political,Other,1.3133864437778797,0.29527655260601765,3.9833764702329235,1323
Treatment-Control,Ethnicity,Hispanic,1.6886786658511637,0.22562435944195788,6.159654940401671,312
Treatment-Control,Ethnicity,Black,1.2920905816357569,0.272280129782808,3.8458382560120254,510
Treatment-Control,Ethnicity,Asian,0.925749730686575,0.03826051628187284,5.036304291336179,187
Treatment-Control,Ethnicity,Other,0.46500134001125226,0.05790433307212311,1.7874433417610225,287
Treatment-Control,Income,Level-0,0.5729724319669653,0.037040633591036765,2.489501779576801,561
Treatment-Control,Income,Level-1,1.4147745582661526,0.13798599982134302,5.942066928616721,871
Treatment-Control,Income,Level-2,0.926170982152789,0.05999212456871309,4.287395779083722,625
Treatment-Control,Income,Level-3,2.012644707310521,0.15610772020366664,8.272514237996106,879
Treatment-Control,Income,Other,1.3895801786725201,0.08132079405800763,6.529172771776295,231
Treatment-Control,Reason:Unsure if safe,Checked,1.612204283745818,0.3410769506826459,4.742843147894629,1123
Treatment-Control,Reason:Unsure if effective,Checked,1.0688755117895596,0.2651556689345536,2.996412488829683,894
Treatment-Control,Reason:Not at risk,Checked,4.6314372086064095,0.6492663274553119,15.909483374866525,205
Treatment-Control,Reason:Wait until others,Checked,0.7065076795074142,0.14897339830539558,2.0547774710847198,721
Treatment-Control,Reason:Won't be ill,Checked,0.5445978951874599,0.08208080140178714,1.890148613182312,217
Treatment-Control,Reason:Other effective treatments,Checked,1.562501414881858,0.20000930506143866,5.762205164615933,213
Treatment-Control,Reason:Already acquired immunity,Checked,2.1161359276642653,0.362051909339796,7.088916902623283,183
Treatment-Control,Reason:Approval may be rushed,Checked,2.0458025427508115,0.4784843868308401,5.997350045922695,905
Treatment-Control,Reason:Other,Checked,1.3828820675480893,0.1525579254979446,5.536127440417853,130
Treatment-Control,Reason:Do not know,Checked,0.79237020821334,0.10425037389156534,2.93097872437282,248
