,,,mean,2.5%,97.5%,counts
Treatment-Control,Gender,Female,1.3706024382724131,0.7671181626524406,2.3239174671686507,2283
Treatment-Control,Gender,Other,5.4076970340659525,0.3902972542893759,22.978580560743165,25
Treatment-Control,Education,Level-0,1.8403279791891318,0.33719672526219896,5.732763358386595,178
Treatment-Control,Education,Level-1,1.4385092748407273,0.5457249137672981,3.0842830249217563,1151
Treatment-Control,Education,Level-2,1.4619873017539988,0.5236740209327538,3.256541785751906,691
Treatment-Control,Education,Level-3,0.8999562161310334,0.36953837678077633,1.866385254572225,1045
Treatment-Control,Education,Other,1.996844015630655,0.4978333760805291,5.816586836912508,307
Treatment-Control,Employment,Unemployed,0.6490806012530879,0.19075121386622867,1.570303482271329,221
Treatment-Control,Employment,Student,1.4544160414277785,0.33209501724978374,4.120576591363917,198
Treatment-Control,Employment,Retired,0.9198596642277828,0.18236543712641223,2.781114227154597,647
Treatment-Control,Employment,Other,0.5481197293499792,0.21047703107643992,1.1689138087817672,401
Treatment-Control,Religion,Jewish,0.7892118698900278,0.044909111357821364,3.6318677666590777,44
Treatment-Control,Religion,Muslim,0.44009206674301177,0.09654635884661929,1.319948894399188,151
Treatment-Control,Religion,Atheist,0.6241993589824552,0.3286646390063895,1.078376254095013,1343
Treatment-Control,Religion,Other,0.6086797752366355,0.27789733903622554,1.1589834648508577,734
Treatment-Control,Political,Labour,1.2689409535884384,0.5926071988139838,2.369820113854936,1410
Treatment-Control,Political,Liberal-Democrat,0.5179066307924461,0.1633805663030685,1.2547547621261446,307
Treatment-Control,Political,SNP,0.8004254105922066,0.1675541936056023,2.3428616211562616,153
Treatment-Control,Political,Other,1.3857639857898336,0.6248698215436014,2.66988909023614,845
Treatment-Control,Ethnicity,Black,0.5011149279980807,0.09729451239884788,1.5082914481545169,136
Treatment-Control,Ethnicity,Asian,1.2786358534305078,0.44136220753777855,2.891655197260063,298
Treatment-Control,Ethnicity,Other,2.0494388353507698,0.4258580944544938,6.534299100914916,73
Treatment-Control,Income,Level-0,0.7709948677250394,0.26304671395755963,1.8052435016750903,584
Treatment-Control,Income,Level-1,1.27053589665256,0.4763673018608914,2.8600860590422026,790
Treatment-Control,Income,Level-2,0.6396570872281451,0.23276772537409296,1.4197126733107843,748
Treatment-Control,Income,Level-3,0.5860729571534818,0.23146986568844696,1.2365876682470838,956
Treatment-Control,Income,Other,0.7067735252321874,0.19182989618465338,1.8265387345197663,247
Treatment-Control,Reason:Unsure if safe,Checked,0.8535371915989557,0.462370691384399,1.4270680841207986,989
Treatment-Control,Reason:Unsure if effective,Checked,1.2637742017157294,0.6955459916415107,2.112964528659849,766
Treatment-Control,Reason:Not at risk,Checked,0.7457874167736576,0.2837269308433718,1.6269730039865544,175
Treatment-Control,Reason:Wait until others,Checked,0.8722026538272324,0.4720533129327972,1.4736090589521447,562
Treatment-Control,Reason:Won't be ill,Checked,0.7796068991748716,0.3186014873153767,1.5803157900524412,207
Treatment-Control,Reason:Other effective treatments,Checked,1.5093982778912343,0.5031291546826251,3.4638413644615627,148
Treatment-Control,Reason:Already acquired immunity,Checked,1.3530005709197566,0.42357519852455977,3.2474821723725924,128
Treatment-Control,Reason:Approval may be rushed,Checked,1.2054513900898114,0.6624918104962871,2.053407424261837,744
Treatment-Control,Reason:Other,Checked,0.5580885279632598,0.12336661964871981,1.6605416261904875,77
Treatment-Control,Reason:Do not know,Checked,1.0260479971207799,0.26799108817385375,2.7282386712303803,101
