,,,mean,2.5%,97.5%,counts
Control,Social media usage,1–2 hours per day,-0.27050908613205243,-0.8603254946556387,0.3218735325102016,157
Control,Social media usage,2–3 hours per day,-0.3668195560149496,-0.9790901136010792,0.25135425730082583,136
Control,Social media usage,More than 3 hours per day,-0.1520293253544474,-0.7562049300784183,0.41601299290032984,200
Treatment,Age,25-34,0.35798750096013676,-0.008760757584244095,0.7366917809865339,480
Treatment,Age,35-44,0.4451178929709804,0.06168942905602031,0.8254557251650486,469
Treatment,Age,45-54,0.49673149058128274,0.12773206862885286,0.8718823531430068,570
Treatment,Age,55-64,0.5167993920119189,0.13300009232555438,0.9077806427815508,479
Treatment,Age,65+,0.513081237969092,0.09234294723200659,0.9391335292618651,748
Treatment,Gender,Female,0.28342730619563666,0.11931618478454865,0.4513317978035847,1705
Treatment,Gender,Other,-0.5326060379220156,-1.3544572951547436,0.29285948368625486,30
Treatment,Education,Level-0,-0.06430641993301542,-0.5215316185670481,0.396254881222579,137
Treatment,Education,Level-1,0.22096537915916167,-0.03400081778412395,0.48298889688597335,955
Treatment,Education,Level-2,0.2853011619198072,0.0002849526912142451,0.5677303346916317,508
Treatment,Education,Level-3,0.038218987607290734,-0.2263748570382956,0.2961421101869097,664
Treatment,Education,Other,0.35167285640157675,-0.051465130400699624,0.7594902885057331,175
Treatment,Employment,Unemployed,-0.00018851653996629039,-0.3178908661007171,0.30679384788370645,257
Treatment,Employment,Student,0.07712511930767645,-0.429953451373942,0.5760470199284604,94
Treatment,Employment,Retired,0.15011075740597052,-0.12095908209444935,0.4246513466931158,726
Treatment,Employment,Other,0.19272490121575198,-0.06594337951836571,0.4594825135274024,380
Treatment,Religion,Jewish,-0.43137721718068334,-0.855751719818407,-0.021841476339874804,138
Treatment,Religion,Muslim,-0.6082432861504798,-1.1355714738269151,-0.1034213936405268,102
Treatment,Religion,Atheist,-0.20314460312410282,-0.4672537476797888,0.06597734968628118,304
Treatment,Religion,Other,0.018459707858538493,-0.19289160125005403,0.22413092224786701,640
Treatment,Political,Democrat,-0.11217577894560792,-0.31007198188097274,0.08616557464258273,1023
Treatment,Political,Other,0.2206744559431582,0.012456096134948665,0.4194725010868751,987
Treatment,Ethnicity,Hispanic,-0.05386447983077479,-0.38771251878033475,0.2730990498537058,211
Treatment,Ethnicity,Black,0.24565178658892092,-0.021426113898452646,0.5129578749781983,367
Treatment,Ethnicity,Asian,-0.4057755968722759,-0.8433962559018624,0.032209122533759446,127
Treatment,Ethnicity,Other,-0.060659845621240056,-0.415550217341645,0.2855916895318932,194
Treatment,Income,Level-0,0.08598695103764598,-0.2442033616501727,0.4158295254426098,383
Treatment,Income,Level-1,-0.006315772708312446,-0.28105142087346524,0.2626305511139105,680
Treatment,Income,Level-2,-0.267020720643282,-0.5601444195828987,0.02065712445575152,499
Treatment,Income,Level-3,-0.0963821255868517,-0.3422707477245984,0.15547629075085542,671
Treatment,Income,Other,-0.12093082825415558,-0.5291368325512157,0.2971797676046405,160
Treatment,Social media usage,Less than 10 minutes per day,-0.3109853611049677,-0.6151085439851486,-0.007799204355363759,402
Treatment,Social media usage,10–30 minutes per day,-0.2511261863974213,-0.524551984632404,0.020735138738062656,601
Treatment,Social media usage,31–60 minutes per day,-0.03764029527189102,-0.3277093856249821,0.2694483919581558,403
Treatment,Social media usage,1–2 hours per day,-0.01798229589067837,-0.3183637869370844,0.2903665536045799,388
Treatment,Social media usage,2–3 hours per day,0.02928433544069668,-0.30494206116636846,0.35359890539434474,297
Treatment,Social media usage,More than 3 hours per day,-0.03571901763725557,-0.33436358999454535,0.26311885836816606,455
Treatment-Control,Age,25-34,0.5450005651675095,-0.08162484392010749,1.130421533156287,729
Treatment-Control,Age,35-44,0.2555036703517285,-0.42796370807289763,0.9009128043290626,695
Treatment-Control,Age,45-54,0.05212628821149915,-0.6500348949826749,0.7655679510677318,667
Treatment-Control,Age,55-64,0.18031929093378873,-0.5860031675078682,0.9009829547137108,554
Treatment-Control,Age,65+,0.3384424325090984,-0.47376703456620534,1.1638463138893915,869
Treatment-Control,Gender,Female,0.07542677159481764,-0.2984330763296718,0.45983254022023096,2204
Treatment-Control,Gender,Other,-1.909128241731131,-4.056288812975978,0.1361806779918434,39
Treatment-Control,Education,Level-0,-0.15171238176842486,-1.1166538134022839,0.7786969462792779,189
Treatment-Control,Education,Level-1,-0.2839853409353005,-0.8951203790898706,0.35772381197041114,1256
Treatment-Control,Education,Level-2,-0.1639114268574588,-0.8299312516066841,0.49484910965713863,641
Treatment-Control,Education,Level-3,-0.36879582979117514,-0.9671457732552584,0.21878436610018037,898
Treatment-Control,Education,Other,-0.11045900490316819,-0.9461183019946492,0.7140483533632958,251
Treatment-Control,Employment,Unemployed,-0.059511127437070335,-0.6361845019829547,0.5094022935506782,374
Treatment-Control,Employment,Student,0.12409177107684109,-0.6602319309637202,0.8857430459596672,176
Treatment-Control,Employment,Retired,0.2317257365767702,-0.42789435165347056,0.906031580935179,836
Treatment-Control,Employment,Other,-0.026200645399122008,-0.6459829696459898,0.6143913071997416,459
Treatment-Control,Religion,Jewish,-0.722109622935382,-1.7894446709738947,0.4201602802255549,165
Treatment-Control,Religion,Muslim,-0.5249899914689662,-1.4048518386674829,0.37217707755787016,159
Treatment-Control,Religion,Atheist,-0.15257729396165648,-0.777217326367987,0.4876771088317371,381
Treatment-Control,Religion,Other,-0.015142980003485696,-0.4648508427501492,0.42285571187333504,896
Treatment-Control,Political,Democrat,0.05532876396548386,-0.376549297379902,0.5028511408930749,1389
Treatment-Control,Political,Other,0.09392498428794499,-0.3772719915128976,0.5709805093615025,1323
Treatment-Control,Ethnicity,Hispanic,0.1120719310679382,-0.5262417010712336,0.7411224563298224,312
Treatment-Control,Ethnicity,Black,0.06737162715004166,-0.4442912712475185,0.5996690084904871,510
Treatment-Control,Ethnicity,Asian,-0.3820980972399534,-1.1478591649962977,0.414256656134563,187
Treatment-Control,Ethnicity,Other,-1.0201981341120376,-1.6902134369272623,-0.3406937621686767,287
Treatment-Control,Income,Level-0,-0.818092777969083,-1.5191003937661298,-0.12548388423395146,561
Treatment-Control,Income,Level-1,-0.5960852029388892,-1.1996417792134861,0.03320936171274112,871
Treatment-Control,Income,Level-2,-0.8604195890816634,-1.496002783298097,-0.22327646666536277,625
Treatment-Control,Income,Level-3,-0.5554976213074825,-1.1259100880279709,0.01880852086799845,879
Treatment-Control,Income,Other,-0.6593913821258307,-1.4658345428598751,0.1940278076203362,231
Treatment-Control,Social media usage,Less than 10 minutes per day,-0.3483919246485967,-1.096022586541377,0.37690425423102114,479
Treatment-Control,Social media usage,10–30 minutes per day,0.09009240760780361,-0.5608542563370131,0.7199061128314346,756
Treatment-Control,Social media usage,31–60 minutes per day,0.20750564919561473,-0.4464975298043107,0.8772270628707735,564
Treatment-Control,Social media usage,1–2 hours per day,0.2525267902413755,-0.43515749072138254,0.9078461534663969,545
Treatment-Control,Social media usage,2–3 hours per day,0.3961038914556465,-0.2888747294580651,1.0952466892984343,433
Treatment-Control,Social media usage,More than 3 hours per day,0.11631030771719153,-0.5341148398981358,0.7658129523575373,655
