,,,mean,2.5%,97.5%,counts
Treatment,Income,Level-0,0.2912723189851629,-0.03869747497915062,0.6258583376182922,430
Treatment,Income,Level-1,0.20803261852508032,-0.08628141058525364,0.5137079359826443,593
Treatment,Income,Level-2,0.15273628318871793,-0.13887728786905,0.45950405990557247,581
Treatment,Income,Level-3,-0.011382469278368787,-0.28291949588420984,0.2722949835318717,726
Treatment,Income,Other,0.03677083809158881,-0.4004037285984661,0.45768956848804954,179
Treatment-Control,Age,25-34,0.5709628397052628,-0.1114208628770699,1.3130908671054995,802
Treatment-Control,Age,35-44,0.047176882072661824,-0.7085508588063323,0.8089269529539157,776
Treatment-Control,Age,45-54,0.3309600771122264,-0.44322747434391296,1.1280617614910489,690
Treatment-Control,Age,55-64,0.5636447868188592,-0.28803820402720015,1.3931491220070114,564
Treatment-Control,Age,65+,0.0891495558646369,-1.0595090664753501,1.2524420691715723,664
Treatment-Control,Gender,Female,0.38593889994766867,-0.021889568683516002,0.7858774618551643,2283
Treatment-Control,Gender,Other,0.6295002503671236,-1.16730910198326,2.3548122651944365,25
Treatment-Control,Education,Level-0,0.4082090316634259,-0.6145361819145572,1.3898702636854117,178
Treatment-Control,Education,Level-1,0.34032848470787513,-0.2633281642192857,0.9625745840449378,1151
Treatment-Control,Education,Level-2,0.1645409311401708,-0.5018263427171463,0.8391987698351944,691
Treatment-Control,Education,Level-3,-0.01511483791861407,-0.6217846525182706,0.6001760949664541,1045
Treatment-Control,Education,Other,0.2239065086102286,-0.6478952362179609,1.1153962993935809,307
Treatment-Control,Employment,Unemployed,-0.5336319096107632,-1.3392774146615136,0.2889568617564478,221
Treatment-Control,Employment,Student,0.7541911850561509,-0.2381760094604936,1.7757310749120347,198
Treatment-Control,Employment,Retired,-0.01840489892388214,-1.0201892974286242,0.9725316000760375,647
Treatment-Control,Employment,Other,-0.06849600692915042,-0.6822258127971709,0.5599232258111603,401
Treatment-Control,Religion,Jewish,-1.5800549266363568,-3.13522054920642,-0.01776166474045691,44
Treatment-Control,Religion,Muslim,0.18133928007707031,-0.8440538858648708,1.2349690746846689,151
Treatment-Control,Religion,Atheist,-0.18493378203762156,-0.6390094481664337,0.27192739055542003,1343
Treatment-Control,Religion,Other,-0.42487262218091165,-0.9461375953328741,0.12977146883039536,734
Treatment-Control,Political,Labour,-0.13627552168087972,-0.6269858854147448,0.3609722904302982,1410
Treatment-Control,Political,Liberal-Democrat,-0.036739553242723565,-0.8138060400091788,0.7360828111238528,307
Treatment-Control,Political,SNP,0.30382385901721654,-0.6011789097804229,1.2765607608000078,153
Treatment-Control,Political,Other,0.23155482069269348,-0.3450571816444062,0.8243253733317917,845
Treatment-Control,Ethnicity,Black,-0.23309929512855398,-1.2354559715858648,0.813047867965704,136
Treatment-Control,Ethnicity,Asian,0.3407783732053837,-0.4215323382006564,1.107857019075223,298
Treatment-Control,Ethnicity,Other,-0.005169192557763616,-1.1714084794867936,1.1266726728093275,73
Treatment-Control,Income,Level-0,-0.3006428822292305,-1.0358402602134198,0.4078809257067146,584
Treatment-Control,Income,Level-1,-0.23808596660923728,-0.9071502581957972,0.4303847759198875,790
Treatment-Control,Income,Level-2,-0.20340918747334022,-0.8900735033280671,0.4427879781168753,748
Treatment-Control,Income,Level-3,0.08399055989570774,-0.531717114432672,0.6985681183745294,956
Treatment-Control,Income,Other,-0.20775782765493475,-1.1029960377008559,0.689744754283683,247
