,,,mean,2.5%,97.5%,counts
Treatment,Social media usage,1–2 hours per day,0.9940941019007569,0.7273381487124122,1.336917455573912,388
Treatment,Social media usage,2–3 hours per day,1.0444349864435432,0.7371660879815751,1.424183847543099,297
Treatment,Social media usage,More than 3 hours per day,0.9761108764801923,0.7157934796401879,1.3009813476907526,455
Treatment-Control,Age,25-34,1.8079875964137218,0.9216176527482041,3.0969616978391175,729
Treatment-Control,Age,35-44,1.364845508500965,0.6518350753757329,2.4618493067246665,695
Treatment-Control,Age,45-54,1.1224534268652109,0.5220275609955145,2.150215268885184,667
Treatment-Control,Age,55-64,1.2840279528877747,0.5565472957848154,2.4620219833015797,554
Treatment-Control,Age,65+,1.5284789947281334,0.6226525003514604,3.202226390230979,869
Treatment-Control,Gender,Female,1.0985426548162747,0.7419799433220516,1.5838087396136356,2204
Treatment-Control,Gender,Other,0.262143098487747,0.017313165125210053,1.1458889186265842,39
Treatment-Control,Education,Level-0,0.9619301574688678,0.32737346583975935,2.1786315846760895,189
Treatment-Control,Education,Level-1,0.7908052262252211,0.40855843025797556,1.4300709489906154,1256
Treatment-Control,Education,Level-2,0.8987270930589578,0.4360792693401489,1.640250726683528,641
Treatment-Control,Education,Level-3,0.7232663994216483,0.3801665843591298,1.2445630811851482,898
Treatment-Control,Education,Other,0.983696442642853,0.38824515793129033,2.042242288074024,251
Treatment-Control,Employment,Unemployed,0.9826480221131455,0.529308153305363,1.6642961588395742,374
Treatment-Control,Employment,Student,1.2255998958982968,0.5167314746022014,2.424785512906598,176
Treatment-Control,Employment,Retired,1.3367189961998431,0.6518802979006674,2.474483294924758,836
Treatment-Control,Employment,Other,1.0252050156346462,0.5241470941915259,1.84853107077652,459
Treatment-Control,Religion,Jewish,0.5685769039486492,0.1670529212837504,1.5222055440284423,165
Treatment-Control,Religion,Muslim,0.6568988037623728,0.24540341644396013,1.4508899813840954,159
Treatment-Control,Religion,Atheist,0.9047666385683071,0.45968338209362797,1.6285291784228846,381
Treatment-Control,Religion,Other,1.0105763948968132,0.6282288098678405,1.5263140589460455,896
Treatment-Control,Political,Democrat,1.083764389752165,0.6862252890710603,1.653428762603941,1389
Treatment-Control,Political,Other,1.1293122204848003,0.6857295825673133,1.7700017403148312,1323
Treatment-Control,Ethnicity,Hispanic,1.1782474613017504,0.5908212914865707,2.0982894343622225,312
Treatment-Control,Ethnicity,Black,1.107958073351104,0.6412786224832537,1.8215157988765625,510
Treatment-Control,Ethnicity,Asian,0.739204711677735,0.31731536277314315,1.5132454992634838,187
Treatment-Control,Ethnicity,Other,0.382331770652096,0.18448014532698404,0.7112766949403894,287
Treatment-Control,Income,Level-0,0.46969193057028413,0.21890873006024883,0.882070052189579,561
Treatment-Control,Income,Level-1,0.5795013724134978,0.30130212532725914,1.0337669488032444,871
Treatment-Control,Income,Level-2,0.4469988616731549,0.22402385907680397,0.7998937208171971,625
Treatment-Control,Income,Level-3,0.5997497885475641,0.3243571429861239,1.0189865152828226,879
Treatment-Control,Income,Other,0.5659348671467879,0.23088522917344764,1.2141300451030321,231
Treatment-Control,Social media usage,Less than 10 minutes per day,0.7573321777694877,0.33419768777694336,1.4577649730549334,479
Treatment-Control,Social media usage,10–30 minutes per day,1.1550486239137674,0.5707213137269382,2.054240351567733,756
Treatment-Control,Social media usage,31–60 minutes per day,1.301277736374097,0.6398653609338295,2.4042238234355064,564
Treatment-Control,Social media usage,1–2 hours per day,1.3656966108213322,0.6471627393076091,2.4789774462335212,545
Treatment-Control,Social media usage,2–3 hours per day,1.5851636306168706,0.749106041311294,2.989920343757979,433
Treatment-Control,Social media usage,More than 3 hours per day,1.1876967099005546,0.5861879441049952,2.150742357078954,655
