,,,mean,2.5%,97.5%,counts
Control,Reason:Approval may be rushed,Checked,1.0080797022681007,-0.5568559672841353,2.638516083070421,185
Control,Reason:Other,Checked,2.2706217948745904,-0.03696542850767537,4.659572658714004,17
Control,Reason:Do not know,Checked,-0.05613902800952677,-2.2636720861943824,2.0473760614605307,28
Treatment,Age,25-34,-1.5685841462185615,-3.0067402684593754,-0.15456446238638935,575
Treatment,Age,35-44,-1.2554166453657052,-2.7510897376158967,0.1944076416081656,586
Treatment,Age,45-54,-1.4904066821370736,-3.0116624688758447,0.010385642099300348,528
Treatment,Age,55-64,-0.6297204581588168,-2.2834712763018272,0.967968847473963,437
Treatment,Age,65+,-2.26268150719481,-4.212056208180979,-0.2610209680140398,510
Treatment,Gender,Female,-0.48679325972022613,-1.3537760064911697,0.3814126327099661,1710
Treatment,Gender,Other,0.7074894064673783,-1.7044530878812962,3.205339533078334,19
Treatment,Education,Level-0,0.6330933546573227,-1.2405688475433805,2.509464184608608,138
Treatment,Education,Level-1,-0.05752006474223197,-1.3877491055599034,1.2625422233356502,875
Treatment,Education,Level-2,0.8323959397475473,-0.7494646086155905,2.469794028345421,501
Treatment,Education,Level-3,-0.10115344881997804,-1.5139554494492395,1.2526253228298354,787
Treatment,Education,Other,0.5105451368964429,-1.1518991402635375,2.228478148560488,234
Treatment,Employment,Unemployed,-0.8184902122088399,-2.2302313975437937,0.6018690144719606,165
Treatment,Employment,Student,-1.138772753602671,-2.824595977550916,0.565457702258377,134
Treatment,Employment,Retired,0.344548581341851,-1.4618211804148988,2.162044327183055,496
Treatment,Employment,Other,-0.6220356657635374,-1.717021399869025,0.5201547721297267,291
Treatment,Religion,Jewish,1.1225645029639675,-1.5799295188893798,3.8236497460877885,34
Treatment,Religion,Muslim,0.45627392604838096,-1.171054348426645,2.206988282982208,117
Treatment,Religion,Atheist,0.7725828474638422,-0.23838705468468166,1.8195010966469498,1001
Treatment,Religion,Other,0.6410696433893486,-0.432915130155233,1.7590102899757334,562
Treatment,Political,Labour,0.3676043838914829,-0.6752530921188094,1.4036532150495569,1060
Treatment,Political,Liberal-Democrat,0.7707807759905176,-0.9817051603482249,2.6888071992877474,220
Treatment,Political,SNP,0.19274102454845402,-1.691054191408388,2.1636191726011043,109
Treatment,Political,Other,1.2663874769870447,0.26724518318303114,2.3508626903259318,633
Treatment,Ethnicity,Black,-0.5312675661904588,-2.0005476362724255,0.9367286486503965,109
Treatment,Ethnicity,Asian,-0.23871437221009573,-1.770498651494579,1.3002893623754384,216
Treatment,Ethnicity,Other,0.08119069866150565,-1.6697524950897091,1.8891825251183145,54
Treatment,Income,Level-0,0.1790832259333659,-1.3217504233835307,1.6463577023976386,430
Treatment,Income,Level-1,-0.611985567273655,-2.0063539099911356,0.7772425866884727,593
Treatment,Income,Level-2,-0.3135268358801566,-1.7595327054571017,1.1067276750514143,581
Treatment,Income,Level-3,-0.7550167335929115,-2.126687715368074,0.5727414839778774,726
Treatment,Income,Other,-0.3166810545095212,-1.9947671144812822,1.2871778049084142,179
Treatment,Reason:Unsure if safe,Checked,0.5192807077206889,-0.3373075234906242,1.4765431737428782,740
Treatment,Reason:Unsure if effective,Checked,0.27189495970759975,-0.6614079094827873,1.2123869137559793,579
Treatment,Reason:Not at risk,Checked,0.4905983345407529,-0.7143917036327193,1.7260395091792184,124
Treatment,Reason:Wait until others,Checked,0.012532101161811688,-0.9183587203576646,0.9372559614571339,429
Treatment,Reason:Won't be ill,Checked,-0.5364614837339885,-1.6169425378137905,0.5141753252861199,154
Treatment,Reason:Other effective treatments,Checked,-0.3442932749203764,-1.6252426673785159,1.0095966270262338,119
Treatment,Reason:Already acquired immunity,Checked,1.5641247052745653,-0.021948153493357023,3.338893883978051,100
Treatment,Reason:Approval may be rushed,Checked,1.0300298909153132,0.10268814252919328,2.0371505794404543,559
Treatment,Reason:Other,Checked,1.5090393079205915,0.007071159592087032,3.1419934476816516,60
Treatment,Reason:Do not know,Checked,0.05995474520145304,-1.3448164596315813,1.5089922485302432,73
Treatment-Control,Age,25-34,-1.0467159519920284,-3.4703859175546317,1.2884930509862629,802
Treatment-Control,Age,35-44,-1.9315700505328848,-4.3797272562948795,0.44841933398806744,776
Treatment-Control,Age,45-54,-2.152229216640998,-4.708269489383241,0.44626801697316193,690
Treatment-Control,Age,55-64,-0.3212991598024007,-2.9576756122159673,2.377259359035552,564
Treatment-Control,Age,65+,-1.6459705127829867,-4.604387706677803,1.4180664108663048,664
Treatment-Control,Gender,Female,-0.4018000495709048,-2.169973349387926,1.336878479024041,2283
Treatment-Control,Gender,Other,1.7822651451420328,-1.2606150956324063,4.8076517187446495,25
Treatment-Control,Education,Level-0,0.994866628365087,-1.8685284026465918,3.8161441267923517,178
Treatment-Control,Education,Level-1,-0.25506096320284805,-2.6333998779109984,1.9822196307436377,1151
Treatment-Control,Education,Level-2,1.141131452628965,-1.2164607319506404,3.4129139057156825,691
Treatment-Control,Education,Level-3,-1.3703690457047206,-3.8445251127587956,1.0436576241957973,1045
Treatment-Control,Education,Other,0.37391176170016194,-2.30618932879329,2.92580778223691,307
Treatment-Control,Employment,Unemployed,-2.142700697882161,-4.649982100136568,0.25730827790811894,221
Treatment-Control,Employment,Student,-1.4810687045392297,-4.248594072528985,1.2264063158006728,198
Treatment-Control,Employment,Retired,-1.23069169649901,-4.023445888705479,1.2649900861587808,647
Treatment-Control,Employment,Other,-2.7103085262835167,-4.99349303271819,-0.503969850534141,401
Treatment-Control,Religion,Jewish,0.042990685380939024,-3.20435025521434,3.1685207113503986,44
Treatment-Control,Religion,Muslim,-1.3181492824187406,-4.058754564206734,1.4385475371589465,151
Treatment-Control,Religion,Atheist,-0.912062760226448,-2.9481312320577566,1.0081645705236015,1343
Treatment-Control,Religion,Other,0.02437205424138965,-1.8948827029405066,1.892154262102978,734
Treatment-Control,Political,Labour,1.3469280318922094,-0.670546876541603,3.416705456723398,1410
Treatment-Control,Political,Liberal-Democrat,2.0636225557660484,-0.615263462822833,4.733614232640302,307
Treatment-Control,Political,SNP,1.8071685297237028,-1.1285314278675993,4.674821779088981,153
Treatment-Control,Political,Other,1.095415406844047,-0.7980900940423629,3.0802937124836376,845
Treatment-Control,Ethnicity,Black,-0.9776377801063348,-3.6408217674002277,1.5582463201631913,136
Treatment-Control,Ethnicity,Asian,0.04574780207026861,-2.4048134280279205,2.563992044927293,298
Treatment-Control,Ethnicity,Other,-0.009288248486988232,-2.5485217530655246,2.5243701197891206,73
Treatment-Control,Income,Level-0,-0.34206972150047726,-2.827126309530309,2.223501796010648,584
Treatment-Control,Income,Level-1,0.46460898986038274,-1.9996880945837854,2.8263015405308134,790
Treatment-Control,Income,Level-2,-0.23736286832819475,-2.7452259713274945,2.2565269156057024,748
Treatment-Control,Income,Level-3,-1.1268174092247907,-3.4691893341837123,1.1311992158027382,956
Treatment-Control,Income,Other,0.0797462307365909,-2.624970345625812,2.832720864629654,247
Treatment-Control,Reason:Unsure if safe,Checked,-1.1613343289538813,-2.9741759738451297,0.6138510234649981,989
Treatment-Control,Reason:Unsure if effective,Checked,1.002390424836863,-0.6559866491870774,2.7012558263860202,766
Treatment-Control,Reason:Not at risk,Checked,0.30631669160408753,-1.990001228632559,2.5414866101117326,175
Treatment-Control,Reason:Wait until others,Checked,0.4178581681149449,-1.5782994462241344,2.4600605670034033,562
Treatment-Control,Reason:Won't be ill,Checked,-1.624377463132134,-3.699308890925028,0.47939246294990334,207
Treatment-Control,Reason:Other effective treatments,Checked,-0.6033910340696917,-3.057950105426364,1.8473254870539173,148
Treatment-Control,Reason:Already acquired immunity,Checked,1.7959171529831706,-0.9198541946747038,4.4334376804545235,128
Treatment-Control,Reason:Approval may be rushed,Checked,0.021950188647211235,-1.8316204181944602,1.846870268800662,744
Treatment-Control,Reason:Other,Checked,-0.761582486953995,-3.3650458372013583,1.774313893297406,77
Treatment-Control,Reason:Do not know,Checked,0.11609377321097972,-2.286851452992594,2.515363806453635,101
