,,,mean,2.5%,97.5%,counts
Control,Social media usage,1–2 hours per day,-0.40970546411426784,-1.6267210489054686,0.7631819857624904,157
Control,Social media usage,2–3 hours per day,-1.1738799515968985,-2.4579567188966354,0.08697864078254948,136
Control,Social media usage,More than 3 hours per day,0.03615576222554996,-1.1755646894138845,1.2614760464915702,200
Treatment,Age,25-34,0.49402921297823643,-0.19025893288469858,1.1807707578640367,480
Treatment,Age,35-44,0.8566641853321899,0.13186954616792076,1.6011164475753905,469
Treatment,Age,45-54,0.9731454160208809,0.26921675405362394,1.6697981604619363,570
Treatment,Age,55-64,1.30861074300333,0.5618807080336495,2.021332745334703,479
Treatment,Age,65+,1.067627716137572,0.24864888558464301,1.8785439832927446,748
Treatment,Gender,Female,0.14120813248832229,-0.2278433863956575,0.5074115254325635,1705
Treatment,Gender,Other,-1.132465252642989,-2.445533403068877,0.13961381270626974,30
Treatment,Education,Level-0,-0.44568900636531444,-1.2594072168620212,0.38303902324708605,137
Treatment,Education,Level-1,0.5658201394577803,-0.020138362229643676,1.1217163387928921,955
Treatment,Education,Level-2,0.46826677484749035,-0.169157010897887,1.1029867846290156,508
Treatment,Education,Level-3,0.08110901750443544,-0.5155034128236261,0.6852395530425367,664
Treatment,Education,Other,0.42414063447171607,-0.36049105501517664,1.210973032235012,175
Treatment,Employment,Unemployed,-0.09844242907863197,-0.6921499303975631,0.5015160697939649,257
Treatment,Employment,Student,0.23126695439379125,-0.5948955527323746,1.0957185669463263,94
Treatment,Employment,Retired,0.3326646855125649,-0.2532205519353233,0.920208046089181,726
Treatment,Employment,Other,0.47664725906156025,-0.03463133706092061,1.002343036494105,380
Treatment,Religion,Jewish,-0.7599970790623258,-1.6366503722141859,0.16712053109001287,138
Treatment,Religion,Muslim,-1.1678090762115712,-2.3456033638381135,-0.007463800172938465,102
Treatment,Religion,Atheist,-0.26144952256942655,-0.852334661512747,0.33576265216141615,304
Treatment,Religion,Other,0.008487976992160305,-0.40857418081039265,0.4372191715133827,640
Treatment,Political,Democrat,-0.14772473296526237,-0.6003020151154346,0.319394828501087,1023
Treatment,Political,Other,0.29408307341378775,-0.1427478388218627,0.7344669491300656,987
Treatment,Ethnicity,Hispanic,-0.30532488568081195,-0.9954346871255196,0.39882502597621444,211
Treatment,Ethnicity,Black,-0.05525005902644992,-0.5984645548084296,0.49376704283119494,367
Treatment,Ethnicity,Asian,-1.2924635914065126,-2.209048317484896,-0.3917168231292963,127
Treatment,Ethnicity,Other,-0.2583941712691211,-0.8728588949149755,0.3714612339235529,194
Treatment,Income,Level-0,-0.014008048090427508,-0.7172256011587291,0.6846366451649604,383
Treatment,Income,Level-1,0.15943109266868985,-0.4587759990302503,0.7607164962687727,680
Treatment,Income,Level-2,-0.09490069958807483,-0.7166486329325787,0.52589064159393,499
Treatment,Income,Level-3,0.10234598348648186,-0.5097961888293788,0.6805757684939963,671
Treatment,Income,Other,0.2577959591117694,-0.5506949307555193,1.057402620714194,160
Treatment,Social media usage,Less than 10 minutes per day,-0.6154680353309856,-1.2508108515109846,0.012815142718977036,402
Treatment,Social media usage,10–30 minutes per day,-0.5487577861355023,-1.1080598333527758,-6.0613094809577585e-05,601
Treatment,Social media usage,31–60 minutes per day,-0.2234389719235262,-0.8595387727108172,0.4257482103568767,403
Treatment,Social media usage,1–2 hours per day,-0.09741653147354085,-0.7203915350055929,0.561535566805615,388
Treatment,Social media usage,2–3 hours per day,0.12906625408112063,-0.5528013047810995,0.8103855864641422,297
Treatment,Social media usage,More than 3 hours per day,-0.020430108288776613,-0.6179978349022596,0.575816016174969,455
Treatment-Control,Age,25-34,1.4349123891692541,0.27045193479535606,2.624193825699052,729
Treatment-Control,Age,35-44,0.45548321968972605,-0.8407522515468893,1.802563006974717,695
Treatment-Control,Age,45-54,0.22448245758333402,-1.1788015399657255,1.5925060647133817,667
Treatment-Control,Age,55-64,1.0729583451039337,-0.37872559209778955,2.454018687082924,554
Treatment-Control,Age,65+,0.5902324591021441,-1.0332079988330143,2.150232210866574,869
Treatment-Control,Gender,Female,-0.43424978184033997,-1.2604597432179787,0.3992512220461914,2204
Treatment-Control,Gender,Other,1.365245687451683,-1.0156886995458938,3.6465589777145015,39
Treatment-Control,Education,Level-0,-0.853454603268394,-2.701486931233836,0.9650075865718938,189
Treatment-Control,Education,Level-1,-0.36293637567741255,-1.6867908201708022,0.9322756132108978,1256
Treatment-Control,Education,Level-2,-0.6646904357714276,-2.058520394095576,0.7115796254086978,641
Treatment-Control,Education,Level-3,-0.6427608651998051,-1.9465157014424788,0.6925244971860547,898
Treatment-Control,Education,Other,-0.2662215481341093,-1.9047945343140538,1.3131361236984098,251
Treatment-Control,Employment,Unemployed,-0.04235806644034548,-1.1265996476947222,1.0347037330396485,374
Treatment-Control,Employment,Student,0.42394122623805897,-0.9262987713813733,1.789831117062659,176
Treatment-Control,Employment,Retired,0.24352612098954826,-1.111131197918349,1.5801038434408534,836
Treatment-Control,Employment,Other,-0.3316947064201477,-1.5390212483065147,0.8523426053165751,459
Treatment-Control,Religion,Jewish,-0.5170932488057878,-2.915683432137099,1.8843183548932119,165
Treatment-Control,Religion,Muslim,-1.0772705273438734,-2.85324479776513,0.7273167401317692,159
Treatment-Control,Religion,Atheist,-0.5225089656668775,-1.800924073073944,0.7559066725514614,381
Treatment-Control,Religion,Other,-0.05308202911505784,-0.911665394286785,0.8077035299647143,896
Treatment-Control,Political,Democrat,0.43160999997281985,-0.5310466227417606,1.4006128632092594,1389
Treatment-Control,Political,Other,0.1595231801662401,-0.7600582659580537,1.1165848833331193,1323
Treatment-Control,Ethnicity,Hispanic,0.19985177689484324,-1.0921958670176226,1.4225403142182518,312
Treatment-Control,Ethnicity,Black,-0.06281461203796015,-1.0928047117932371,0.9413302816534544,510
Treatment-Control,Ethnicity,Asian,-0.8073692058339145,-2.5052783109711014,0.8952509104923109,187
Treatment-Control,Ethnicity,Other,-1.1033708750519933,-2.372198119174861,0.13375094963153158,287
Treatment-Control,Income,Level-0,-1.1132426596345262,-2.633770774915515,0.3937401475480326,561
Treatment-Control,Income,Level-1,-0.48959682661592513,-1.8351330542447244,0.8734957281171675,871
Treatment-Control,Income,Level-2,-0.8856550179519681,-2.310362645006199,0.5736983783346296,625
Treatment-Control,Income,Level-3,-0.38111225880290867,-1.7943013597539685,1.0154060056251135,879
Treatment-Control,Income,Other,-0.830171992625661,-2.417540575719578,0.8230594869686229,231
Treatment-Control,Social media usage,Less than 10 minutes per day,-0.01969018624463909,-1.5227632620178744,1.4692808128919077,479
Treatment-Control,Social media usage,10–30 minutes per day,-0.1106306780756479,-1.3546612300086565,1.1280135831277873,756
Treatment-Control,Social media usage,31–60 minutes per day,0.07233944252962662,-1.2486942597292559,1.4148689131974659,564
Treatment-Control,Social media usage,1–2 hours per day,0.3122889326407272,-1.0171182248342991,1.6867523661197947,545
Treatment-Control,Social media usage,2–3 hours per day,1.3029462056780179,-0.13042411858877034,2.706776924457815,433
Treatment-Control,Social media usage,More than 3 hours per day,-0.05658587051432647,-1.4335837181001392,1.2809710978927424,655
