,,,mean,2.5%,97.5%,counts
Treatment,Age,25-34,0.5312412820318494,-0.15728915063890142,1.2296070331732891,480
Treatment,Age,35-44,0.8299297292724761,0.0791322702262383,1.561521800697079,469
Treatment,Age,45-54,1.040636735552462,0.3066342236726752,1.7573135666978126,570
Treatment,Age,55-64,1.251651236211715,0.48906688196653264,2.0246269936405152,479
Treatment,Age,65+,0.9048162257720361,0.04003557212570666,1.7528715174931917,748
Treatment,Gender,Female,0.12897101660764315,-0.2568631687331224,0.4900675207731734,1705
Treatment,Gender,Other,-0.9352233070031657,-2.2083271406297693,0.33776338997497346,30
Treatment,Education,Level-0,-0.40526880991022407,-1.2458118985798912,0.4478706752867095,137
Treatment,Education,Level-1,0.5943026066378265,-0.014623336974041725,1.214352550937961,955
Treatment,Education,Level-2,0.4882971693731182,-0.15381381995387436,1.1304175019089515,508
Treatment,Education,Level-3,0.08459181236316364,-0.5294299037174753,0.713796702741175,664
Treatment,Education,Other,0.4450133831264024,-0.3501226202028338,1.2815728132204505,175
Treatment,Employment,Unemployed,-0.024064122712378438,-0.6367195526629128,0.580809487169067,257
Treatment,Employment,Student,0.450136736168176,-0.42336149935118716,1.3444102347375586,94
Treatment,Employment,Retired,0.41820752502377145,-0.16876246303492137,1.026650354599238,726
Treatment,Employment,Other,0.538581617753636,-0.0016565614865734898,1.0738235988206277,380
Treatment,Religion,Jewish,-0.7210970685239453,-1.5739943562155672,0.1711755736023154,138
Treatment,Religion,Muslim,-1.0326086471666909,-2.165800794616145,0.047805793538607394,102
Treatment,Religion,Atheist,-0.2962782950029327,-0.8837193734582923,0.3080249501901881,304
Treatment,Religion,Other,-0.020034221861810107,-0.44940778528172803,0.40028572353625236,640
Treatment,Political,Democrat,-0.01713973971887803,-0.5048033065432762,0.4743076301332799,1023
Treatment,Political,Other,0.3221169128339205,-0.10262142334821495,0.7636442435889605,987
Treatment,Ethnicity,Hispanic,-0.2700315542632436,-0.9341621363409597,0.4251055343755613,211
Treatment,Ethnicity,Black,0.046909745169430396,-0.5028616216139483,0.5956584857410567,367
Treatment,Ethnicity,Asian,-1.2018336119008972,-2.098942599534335,-0.2716830986181339,127
Treatment,Ethnicity,Other,-0.29259500776779707,-0.9060661100666958,0.33977459529626164,194
Treatment,Income,Level-0,-0.17031270075853938,-0.8810224990624388,0.5455792907671926,383
Treatment,Income,Level-1,0.16460398603172807,-0.44952639526403343,0.76951871412831,680
Treatment,Income,Level-2,-0.13688526313520838,-0.7808897108180872,0.5136636906449039,499
Treatment,Income,Level-3,0.12727809910514712,-0.47980959201213835,0.7665933827639594,671
Treatment,Income,Other,0.12969191954300013,-0.6881900811125841,0.9470090530379471,160
Treatment,Trust:Television,Checked,-0.17133648078204955,-0.648572092234457,0.2970249028240055,784
Treatment,Trust:Radio,Checked,-0.49313353056798903,-1.225629187517671,0.22695922332128224,317
Treatment,Trust:Newspapers,Checked,0.30382349774998574,-0.3528710667982817,0.9681238962823716,449
Treatment,Trust:White House Briefings,Checked,0.3353032676918002,-0.23017628088927772,0.9048409241294787,504
Treatment,Trust:State Govt. Briefings,Checked,-0.04235837217948201,-0.5489642179854187,0.45894087032117387,724
Treatment,Trust:National Health Authorities,Checked,0.08793902075809477,-0.3556026739956071,0.5416207129078904,1343
Treatment,Trust:International Health Authorities,Checked,-0.3676163672257986,-0.8352200440084372,0.11274192906968641,982
Treatment,Trust:Healthcare Workers,Checked,0.05396117283392242,-0.3656363540158775,0.4837419717471762,1566
Treatment,Trust:Scientists,Checked,0.4584558571509027,0.025532487505582842,0.910291920339999,1280
Treatment,Trust:Govt. Websites,Checked,-0.2374207321137296,-0.8171993726669897,0.32924391673880526,518
Treatment,Trust:Social Media,Checked,0.8462820776250479,0.1674609022608748,1.5696926471626576,366
Treatment,Trust:Celebrities,Checked,-1.0704764526553183,-2.148638042655394,0.06206172184675626,134
Treatment,Trust:Search Engines,Checked,0.03973402237855486,-0.5307988768867232,0.6034580812976073,471
Treatment,Trust:Family and friends,Checked,0.13482292100084525,-0.3730052264791685,0.6557950335639806,501
Treatment,Trust:Work Guidelines,Checked,-0.5491398766089978,-1.3089117208574184,0.22007796481842076,274
Treatment,Trust:Other,Checked,0.7143563135801537,-0.44397720109471533,1.9411530126052647,39
Treatment,Trust:None of these,Checked,0.7620814877956495,0.20592750275463667,1.3215093630650303,321
Treatment-Control,Age,25-34,1.3754653322090182,0.20864497206110685,2.553399058798487,729
Treatment-Control,Age,35-44,0.36311951207213417,-1.0466488976456048,1.7682718964212674,695
Treatment-Control,Age,45-54,0.13116283271808135,-1.3394203778857345,1.5494165250706875,667
Treatment-Control,Age,55-64,0.947709328603299,-0.5821187629219533,2.4250968172180243,554
Treatment-Control,Age,65+,0.2587625303668447,-1.3512100354339522,1.8606339891225592,869
Treatment-Control,Gender,Female,-0.5496599984944339,-1.4109142595645394,0.2769936375510522,2204
Treatment-Control,Gender,Other,1.19719243119047,-1.2091955697243635,3.5359160359273565,39
Treatment-Control,Education,Level-0,-1.0337773976873545,-2.9452171814575054,0.8621755971201369,189
Treatment-Control,Education,Level-1,-0.3732913690429666,-1.7348691247158883,0.9956412697570385,1256
Treatment-Control,Education,Level-2,-0.5531286686301794,-1.9976620156904383,0.9125951899684325,641
Treatment-Control,Education,Level-3,-0.5913560615047259,-1.9093163459920706,0.8098984286729509,898
Treatment-Control,Education,Other,-0.3714756390923145,-1.9838476973677468,1.312799958768944,251
Treatment-Control,Employment,Unemployed,0.08704621405277242,-1.0968702936231394,1.2253686986064132,374
Treatment-Control,Employment,Student,0.7147087536080058,-0.7594860562403929,2.1653840223906915,176
Treatment-Control,Employment,Retired,0.17164591715769933,-1.1990178391644837,1.5571629299372116,836
Treatment-Control,Employment,Other,-0.25550358543049445,-1.5104158954344393,0.9852387210588535,459
Treatment-Control,Religion,Jewish,-0.7391480971325841,-3.219810682593989,1.689352472365768,165
Treatment-Control,Religion,Muslim,-0.8897150981919301,-2.7123860679427487,1.0060718137130074,159
Treatment-Control,Religion,Atheist,-0.741395760513907,-2.088562065728699,0.6227415705180281,381
Treatment-Control,Religion,Other,-0.030512154867697074,-0.9018636908650404,0.8499820869000506,896
Treatment-Control,Political,Democrat,0.5074970234486157,-0.557289199428749,1.5258234074546078,1389
Treatment-Control,Political,Other,0.22003707850076928,-0.7394312139968812,1.190150478465259,1323
Treatment-Control,Ethnicity,Hispanic,0.3865857821426953,-0.9434514771505959,1.681005672366797,312
Treatment-Control,Ethnicity,Black,0.07091919551895269,-1.0165038940984226,1.11047427891268,510
Treatment-Control,Ethnicity,Asian,-0.8005042600449035,-2.458849934395213,0.9606229545028222,187
Treatment-Control,Ethnicity,Other,-1.1676314158643288,-2.522069699748492,0.18107193017387774,287
Treatment-Control,Income,Level-0,-1.4127113004282974,-2.9447812246785547,0.12917829545812975,561
Treatment-Control,Income,Level-1,-0.5640086938974754,-1.9594421693261392,0.8538401220055918,871
Treatment-Control,Income,Level-2,-1.0930001379694814,-2.587475208591556,0.4013020366421054,625
Treatment-Control,Income,Level-3,-0.38161230839976773,-1.760887812186531,1.0534613954532144,879
Treatment-Control,Income,Other,-1.0410039245991742,-2.736739065254311,0.6673446869272412,231
Treatment-Control,Trust:Television,Checked,0.5067771449426842,-0.5198269522861524,1.501299542468262,1029
Treatment-Control,Trust:Radio,Checked,0.14330357211208233,-1.4123096132869584,1.7038579147448085,451
Treatment-Control,Trust:Newspapers,Checked,0.2896338448444583,-1.0493803998240256,1.6570237997806612,616
Treatment-Control,Trust:White House Briefings,Checked,-0.03224163612024246,-1.3271893758222066,1.1910588148419177,674
Treatment-Control,Trust:State Govt. Briefings,Checked,0.10839909341481724,-1.0303362054559453,1.2343786656567521,953
Treatment-Control,Trust:National Health Authorities,Checked,-0.11190798750789784,-1.050191118780142,0.7877584031999924,1778
Treatment-Control,Trust:International Health Authorities,Checked,-0.448043379910684,-1.4277739309629587,0.518395897372587,1326
Treatment-Control,Trust:Healthcare Workers,Checked,0.4580391067245199,-0.4295978778065357,1.3642033764613541,2066
Treatment-Control,Trust:Scientists,Checked,0.44524576575600855,-0.4890666335709648,1.3482734466121706,1669
Treatment-Control,Trust:Govt. Websites,Checked,-1.274614510280579,-2.5791228478748005,0.014924705036751789,724
Treatment-Control,Trust:Social Media,Checked,0.8665495017247863,-0.41855536227259715,2.1358260086980043,549
Treatment-Control,Trust:Celebrities,Checked,-1.3581027540729527,-3.622366438553454,0.9477757449913422,190
Treatment-Control,Trust:Search Engines,Checked,-0.20639612907729443,-1.3020991235081096,0.8855998120926795,675
Treatment-Control,Trust:Family and friends,Checked,0.396562392589812,-0.7019946645282954,1.4443014122238156,684
Treatment-Control,Trust:Work Guidelines,Checked,-0.6452543440508826,-2.069721154780342,0.768985013895827,393
Treatment-Control,Trust:Other,Checked,-0.10443128710273278,-2.487114105388159,2.0693872911856386,52
Treatment-Control,Trust:None of these,Checked,0.42512404297329165,-0.7200595698148139,1.5918598604514327,410
