,,,mean,2.5%,97.5%,counts
Treatment,Education,Other,1.704815552245124,0.7046017515188682,3.6023013475450267,175
Treatment,Employment,Unemployed,1.0261878666165105,0.5290250288705948,1.7874848356311015,257
Treatment,Employment,Student,1.7429309911648305,0.6548419345447664,3.835923597451042,94
Treatment,Employment,Retired,1.5932375657542732,0.8447095312484478,2.79169895704032,726
Treatment,Employment,Other,1.7794160574916367,0.9983449745007538,2.926548293914396,380
Treatment,Religion,Jewish,0.5381358618921256,0.20721583889289458,1.1866991932767987,138
Treatment,Religion,Muslim,0.4207380640001888,0.11465808025059211,1.048967204472008,102
Treatment,Religion,Atheist,0.7780093714164744,0.41324304523185057,1.3607349394953547,304
Treatment,Religion,Other,1.003248223970273,0.6380058762413432,1.4922510102971192,640
Treatment,Political,Democrat,1.0142669771140216,0.6036242928658743,1.6069012514803076,1023
Treatment,Political,Other,1.4143978448473835,0.9024685700780738,2.146082947473165,987
Treatment,Ethnicity,Hispanic,0.8122019542941282,0.3929149439092949,1.5297518857278285,211
Treatment,Ethnicity,Black,1.0897157482931277,0.604797569824552,1.8142251932671336,367
Treatment,Ethnicity,Asian,0.33653808525232926,0.12258599754994891,0.762095756397365,127
Treatment,Ethnicity,Other,0.78657270898732,0.4041108351474261,1.4046309453183168,194
Treatment,Income,Level-0,0.9020582518181898,0.4143590403137647,1.7256079393661305,383
Treatment,Income,Level-1,1.238725354164618,0.6379302272081612,2.158727121638869,680
Treatment,Income,Level-2,0.9198486820768536,0.4579985787435491,1.6714035875568312,499
Treatment,Income,Level-3,1.1947311939613199,0.6189012445283911,2.1524212950344603,671
Treatment,Income,Other,1.2417019468398314,0.5024847030987984,2.5779876703141733,160
Treatment,Trust:Television,Checked,0.8669876410729801,0.522791747358268,1.345848860868722,784
Treatment,Trust:Radio,Checked,0.6548434208291258,0.29357293613282454,1.254778714762014,317
Treatment,Trust:Newspapers,Checked,1.43492557651389,0.7026679142436127,2.6330000512393923,449
Treatment,Trust:White House Briefings,Checked,1.45922329654026,0.7943935537577785,2.471538733592956,504
Treatment,Trust:State Govt. Briefings,Checked,0.9908041868525705,0.5775477472360622,1.5823971431728439,724
Treatment,Trust:National Health Authorities,Checked,1.122095336220803,0.7007509917763273,1.718790346757522,1343
Treatment,Trust:International Health Authorities,Checked,0.7131018666361273,0.4337790205993445,1.1193430260062025,982
Treatment,Trust:Healthcare Workers,Checked,1.08065225832338,0.6937550396436168,1.6221330619716483,1566
Treatment,Trust:Scientists,Checked,1.6215020117712668,1.0258612335636645,2.4850478776536447,1280
Treatment,Trust:Govt. Websites,Checked,0.8219890019686874,0.44166704264178047,1.3899168399069477,518
Treatment,Trust:Social Media,Checked,2.484706804012717,1.1822993046928874,4.805171143543376,366
Treatment,Trust:Celebrities,Checked,0.40237210843829835,0.11664291992808325,1.0640280170215553,134
Treatment,Trust:Search Engines,Checked,1.0863320886949743,0.5881349491107394,1.8284307558031372,471
Treatment,Trust:Family and friends,Checked,1.184194194376727,0.6886616337572691,1.9266737777307708,501
Treatment,Trust:Work Guidelines,Checked,0.623352549642067,0.2701138656037205,1.246174081882479,274
Treatment,Trust:Other,Checked,2.454723213602687,0.6414800480230702,6.966779228548727,39
Treatment,Trust:None of these,Checked,2.233513020008991,1.2286641279639086,3.7490759634791853,321
Treatment-Control,Age,25-34,4.750517743357222,1.2320075412605795,12.850710434480956,729
Treatment-Control,Age,35-44,1.8397345668844778,0.35111243165613415,5.860717086161243,695
Treatment-Control,Age,45-54,1.4937875721296638,0.2619975370110805,4.708725828928195,667
Treatment-Control,Age,55-64,3.434513028510366,0.55871333280097,11.303325257293903,554
Treatment-Control,Age,65+,1.8132062076566804,0.25892681131220296,6.427811148034906,869
Treatment-Control,Gender,Female,0.6343958640318639,0.24392027784136558,1.319157989973514,2204
Treatment-Control,Gender,Other,6.792635604858937,0.2984380091630779,34.326454171240414,39
Treatment-Control,Education,Level-0,0.5714491622954967,0.05259073304363486,2.3683075762261727,189
Treatment-Control,Education,Level-1,0.881282452906672,0.17642331743880102,2.706460156519493,1256
Treatment-Control,Education,Level-2,0.7587340963090113,0.13565207812443514,2.49077935520618,641
Treatment-Control,Education,Level-3,0.7111283136327028,0.14818165738303846,2.247679708783967,898
Treatment-Control,Education,Other,0.9992614027523296,0.13753904079117288,3.7165655295677404,251
Treatment-Control,Employment,Unemployed,1.298189092495812,0.3339145056816617,3.4054241975886907,374
Treatment-Control,Employment,Student,2.6721343991292024,0.46790686042846186,8.717949162034204,176
Treatment-Control,Employment,Retired,1.5205407270589046,0.30149033196145547,4.745339585052781,836
Treatment-Control,Employment,Other,0.94490840931449,0.22081812911153992,2.678451338111384,459
Treatment-Control,Religion,Jewish,1.0826430654355632,0.03996262370355683,5.415972738526992,165
Treatment-Control,Religion,Muslim,0.6509841154242794,0.06637824218452955,2.73483872571865,159
Treatment-Control,Religion,Atheist,0.607675172502471,0.12386515205735887,1.864032398961235,381
Treatment-Control,Religion,Other,1.0766500262459373,0.4058126628514826,2.339605285598777,896
Treatment-Control,Political,Democrat,1.9205426030230301,0.5727596096081118,4.598928843862539,1389
Treatment-Control,Political,Other,1.410309672660735,0.47738537882084475,3.287575952401503,1323
Treatment-Control,Ethnicity,Hispanic,1.8395131689493744,0.38928192742047596,5.370956923945837,312
Treatment-Control,Ethnicity,Black,1.2423564973981605,0.3618585003691487,3.0357980571358483,510
Treatment-Control,Ethnicity,Asian,0.6657114052161044,0.08553361224695305,2.6133239506589314,187
Treatment-Control,Ethnicity,Other,0.39140278787504823,0.08029325368892007,1.1985014033633643,287
Treatment-Control,Income,Level-0,0.3352502847491415,0.05261356947967565,1.1378958325888417,561
Treatment-Control,Income,Level-1,0.7402050736476145,0.14093712532934596,2.348648661941385,871
Treatment-Control,Income,Level-2,0.44795156277350556,0.07520973731041458,1.4937683989211485,625
Treatment-Control,Income,Level-3,0.8901764196964354,0.17189218839162118,2.8675597391196215,879
Treatment-Control,Income,Other,0.5123047506481297,0.06478127647733738,1.9490551067020998,231
Treatment-Control,Trust:Television,Checked,1.8991221138124397,0.594623438889565,4.487517001999548,1029
Treatment-Control,Trust:Radio,Checked,1.5615357231696751,0.24358010097981525,5.495106373098943,451
Treatment-Control,Trust:Newspapers,Checked,1.69635172725062,0.3501546557389768,5.243681379161053,616
Treatment-Control,Trust:White House Briefings,Checked,1.1841597298277795,0.2652216809241197,3.2905634614659913,674
Treatment-Control,Trust:State Govt. Briefings,Checked,1.3090316715405192,0.35688707091037564,3.43624284987237,953
Treatment-Control,Trust:National Health Authorities,Checked,0.9952698431762359,0.34987087644522286,2.1984629499965207,1778
Treatment-Control,Trust:International Health Authorities,Checked,0.7235511333432656,0.23984225342030593,1.6793327329449133,1326
Treatment-Control,Trust:Healthcare Workers,Checked,1.755102503121336,0.6507707521614564,3.912605294498472,2066
Treatment-Control,Trust:Scientists,Checked,1.746797923163681,0.61319849042202,3.8507717210913324,1669
Treatment-Control,Trust:Govt. Websites,Checked,0.3459509191999409,0.07584049851104674,1.0150367209792654,724
Treatment-Control,Trust:Social Media,Checked,2.9214510431251868,0.657996722698082,8.464045674776623,549
Treatment-Control,Trust:Celebrities,Checked,0.5083717234323443,0.02671939041354717,2.57996484749052,190
Treatment-Control,Trust:Search Engines,Checked,0.9542015842439829,0.27196032391727937,2.424438169344291,675
Treatment-Control,Trust:Family and friends,Checked,1.7313125890112901,0.4955957777417954,4.238889871752093,684
Treatment-Control,Trust:Work Guidelines,Checked,0.6770561814332064,0.1262209920684341,2.1575756644288857,393
Treatment-Control,Trust:Other,Checked,1.713362871789865,0.08314970367883091,7.9199757909992075,52
Treatment-Control,Trust:None of these,Checked,1.8325573863599776,0.48672326218745343,4.912878373795308,410
