,,,mean,2.5%,97.5%,counts
Treatment-Control,Gender,Other,1.0452410443364053,-0.6629447466515888,2.7983676581738806,25
Treatment-Control,Education,Level-0,0.4488403749384684,-0.576494414564864,1.48345771508305,178
Treatment-Control,Education,Level-1,0.21467434190123938,-0.36830035131817274,0.8084200283222351,1151
Treatment-Control,Education,Level-2,0.45692160419347216,-0.2028193678756827,1.111126225931113,691
Treatment-Control,Education,Level-3,0.06771306688832103,-0.5141399762420409,0.6258599998279604,1045
Treatment-Control,Education,Other,0.4525609053184866,-0.39214632804117944,1.3067127113209005,307
Treatment-Control,Employment,Unemployed,-0.9619532057952851,-1.7502432203174945,-0.15546553660415116,221
Treatment-Control,Employment,Student,-0.5743148129073006,-1.493323163214933,0.3827176786210569,198
Treatment-Control,Employment,Retired,0.09240817912938243,-0.845430662838013,1.0528193245778206,647
Treatment-Control,Employment,Other,-0.29990336537727924,-0.918484500927301,0.2956158234836783,401
Treatment-Control,Religion,Jewish,-1.4894632775804477,-3.0527953754064865,0.1592766106433985,44
Treatment-Control,Religion,Muslim,-0.9448215835513819,-1.9545498165890942,0.11390146359796323,151
Treatment-Control,Religion,Atheist,-0.448466631425316,-0.8753336621345377,-0.023078016230826833,1343
Treatment-Control,Religion,Other,-0.8433346872333707,-1.3709874222971556,-0.31492507349618964,734
Treatment-Control,Political,Labour,0.0909866166846596,-0.4230178018126496,0.5925451006955029,1410
Treatment-Control,Political,Liberal-Democrat,-0.41362820923981103,-1.1462385772895396,0.3167494322545411,307
Treatment-Control,Political,SNP,0.0901032197501215,-0.8256296735746111,1.073223030091263,153
Treatment-Control,Political,Other,0.060425311958232863,-0.493707973836611,0.62422321243504,845
Treatment-Control,Ethnicity,Black,-0.44870826530421076,-1.4830264027437292,0.6186633703901078,136
Treatment-Control,Ethnicity,Asian,0.4818249139499219,-0.2615758766515924,1.2344798472723533,298
Treatment-Control,Ethnicity,Other,0.6403786893522763,-0.5272321101140495,1.8626782570090101,73
Treatment-Control,Income,Level-0,0.05624807920644062,-0.6428516491438185,0.7631714130034075,584
Treatment-Control,Income,Level-1,0.37655643947723455,-0.28268571894393413,1.033390513394802,790
Treatment-Control,Income,Level-2,-0.11476281892877864,-0.7754751518371138,0.5427999126132557,748
Treatment-Control,Income,Level-3,-0.1794299728422264,-0.7798446257923738,0.4353610529814977,956
Treatment-Control,Income,Other,0.09519053727777198,-0.7518162969036428,0.9253597571429002,247
Treatment-Control,Social media usage,Less than 10 minutes per day,0.44214012948042214,-0.295867330204772,1.2192833697185343,535
Treatment-Control,Social media usage,10–30 minutes per day,0.13716777019887816,-0.5137803904592886,0.8000717541881412,831
Treatment-Control,Social media usage,31–60 minutes per day,0.1929046530395132,-0.5078872051083374,0.8743107708002444,623
Treatment-Control,Social media usage,1–2 hours per day,0.23352322366065226,-0.4794345506544249,0.9419928396608969,635
Treatment-Control,Social media usage,2–3 hours per day,0.32648609849729326,-0.5103281878140277,1.146787225885445,383
Treatment-Control,Social media usage,More than 3 hours per day,-0.03862547919726523,-0.821116208920577,0.7479897423366718,462
