,,,mean,2.5%,97.5%,counts
Treatment,Ethnicity,Hispanic,0.785747372798302,0.369562772322584,1.4900728801045706,211
Treatment,Ethnicity,Black,0.9844991000983042,0.549654955664485,1.6384773571206277,367
Treatment,Ethnicity,Asian,0.30628752733310327,0.10980509908098031,0.6758954947082063,127
Treatment,Ethnicity,Other,0.8126086537755327,0.4177555246220502,1.4498519697639471,194
Treatment,Income,Level-0,1.0519053783649062,0.4881045972232359,1.983051896258836,383
Treatment,Income,Level-1,1.228570555946077,0.632056814607895,2.139808837066964,680
Treatment,Income,Level-2,0.9563486989315176,0.4883862781334565,1.691965129051769,499
Treatment,Income,Level-3,1.1612736142141096,0.6006179851034344,1.9750146662677717,671
Treatment,Income,Other,1.4039266943528246,0.5765490202400047,2.878883719604261,160
Treatment,Social media usage,Less than 10 minutes per day,0.5694968461046417,0.2862725809821547,1.012897627087897,402
Treatment,Social media usage,10–30 minutes per day,0.601237932166168,0.33019899268222047,0.9999394189850027,601
Treatment,Social media usage,31–60 minutes per day,0.8434782452552939,0.4233573013706368,1.530735437709802,403
Treatment,Social media usage,1–2 hours per day,0.9585342601889159,0.4865617127260294,1.7533628407718345,388
Treatment,Social media usage,2–3 hours per day,1.207770965097135,0.5753359203755957,2.248774920434972,297
Treatment,Social media usage,More than 3 hours per day,1.0254362895669233,0.5390225930516561,1.7785813926254213,455
Treatment-Control,Age,25-34,5.039757192706435,1.3105566120721512,13.79344990758459,729
Treatment-Control,Age,35-44,1.994541828853233,0.4313859232629746,6.065174565877947,695
Treatment-Control,Age,45-54,1.6096818089157938,0.30764723490413054,4.91605348353989,667
Treatment-Control,Age,55-64,3.7860014000448157,0.6847335781019025,11.635010390387528,554
Treatment-Control,Age,65+,2.487533760583305,0.3558635197684325,8.586852379252848,869
Treatment-Control,Gender,Female,0.7066444107166007,0.2835236506309387,1.4907080722087405,2204
Treatment-Control,Gender,Other,7.773161469655771,0.3621529307697473,38.3425020674758,39
Treatment-Control,Education,Level-0,0.6591090816321333,0.06710569531944185,2.6248075919418,189
Treatment-Control,Education,Level-1,0.8688725755643466,0.1851126545188933,2.540283329237355,1256
Treatment-Control,Education,Level-2,0.6555000252133257,0.1276426928837334,2.0372067692026,641
Treatment-Control,Education,Level-3,0.6604347371769035,0.14277069692921304,1.9987550280965152,898
Treatment-Control,Education,Other,1.053337667994805,0.14885322529749007,3.7178158676545414,251
Treatment-Control,Employment,Unemployed,1.120189241703637,0.32413359771141126,2.814273679245552,374
Treatment-Control,Employment,Student,1.9621646819760898,0.3960167853119473,5.988441104307323,176
Treatment-Control,Employment,Retired,1.6155900354793078,0.3291863755966728,4.855460266586351,836
Treatment-Control,Employment,Other,0.8605642947445457,0.2145910458157683,2.3451341482197656,459
Treatment-Control,Religion,Jewish,1.2314879675797965,0.05416724937234347,6.5818684385668496,165
Treatment-Control,Religion,Muslim,0.5222201123814655,0.057657048417650424,2.069521902322863,159
Treatment-Control,Religion,Atheist,0.7347620115463251,0.16514621413546432,2.1295414518070497,381
Treatment-Control,Religion,Other,1.0459996394678295,0.4018544422270363,2.2427518572236407,896
Treatment-Control,Political,Democrat,1.7311099808160009,0.5879892518671067,4.0576861025464055,1389
Treatment-Control,Political,Other,1.3153268908041207,0.46763918093965456,3.05440524745828,1323
Treatment-Control,Ethnicity,Hispanic,1.4999822672410166,0.33547901699469335,4.147643448616225,312
Treatment-Control,Ethnicity,Black,1.072098299183902,0.3352748275397733,2.5633891838315632,510
Treatment-Control,Ethnicity,Asian,0.6539775095493046,0.08165287302105022,2.447949937762879,187
Treatment-Control,Ethnicity,Other,0.4107449756559411,0.09327547180337832,1.1431084196862311,287
Treatment-Control,Income,Level-0,0.44175116034227746,0.07180718475276893,1.4825153888276685,561
Treatment-Control,Income,Level-1,0.781874762026526,0.1595922878359783,2.395269911884129,871
Treatment-Control,Income,Level-2,0.5425239446385762,0.09922526346714503,1.7748189109789434,625
Treatment-Control,Income,Level-3,0.8782184796897675,0.1662435563145015,2.7604840101346837,879
Treatment-Control,Income,Other,0.6167577614548335,0.08914058512612194,2.2774578389023508,231
Treatment-Control,Social media usage,Less than 10 minutes per day,1.3086975113709778,0.21810838052861564,4.346108938534164,479
Treatment-Control,Social media usage,10–30 minutes per day,1.1002764198205073,0.2580347935053484,3.0895133396465364,756
Treatment-Control,Social media usage,31–60 minutes per day,1.3433360823541665,0.28687919237026965,4.1159471170943,564
Treatment-Control,Social media usage,1–2 hours per day,1.7343000631984247,0.3616359014715206,5.401908923525957,545
Treatment-Control,Social media usage,2–3 hours per day,4.765881556419883,0.877723103116701,14.980913022765398,433
Treatment-Control,Social media usage,More than 3 hours per day,1.1965829789391158,0.23845284248658935,3.6001452987659324,655
