,,,mean,2.5%,97.5%,counts
Treatment,Education,Level-3,0.027296519321677568,-0.23958191259093325,0.2905164208866809,664
Treatment,Education,Other,0.3374523986156574,-0.0811758197655256,0.757895182241348,175
Treatment,Employment,Unemployed,-0.013213745294984489,-0.3150781708293368,0.29643715908666385,257
Treatment,Employment,Student,0.07196979922140904,-0.4238617481796374,0.561589817748405,94
Treatment,Employment,Retired,0.1690294863374336,-0.10753728948452704,0.44011349434413083,726
Treatment,Employment,Other,0.17891362819728104,-0.08125237550680783,0.4301808922472723,380
Treatment,Religion,Jewish,-0.4720099431693211,-0.8732611923942116,-0.0511829308394161,138
Treatment,Religion,Muslim,-0.5992625832245096,-1.1479746730377949,-0.042293178119525106,102
Treatment,Religion,Atheist,-0.22956847205674236,-0.49647397448623387,0.03904481828974289,304
Treatment,Religion,Other,-0.00477319224531674,-0.21566025776268904,0.20859717834865274,640
Treatment,Political,Democrat,-0.051838768601211,-0.264936148807941,0.15824359090507426,1023
Treatment,Political,Other,0.23825281700477535,0.027509869061685472,0.441737216206356,987
Treatment,Ethnicity,Hispanic,-0.06368729132390279,-0.38768542905848774,0.27186496150881484,211
Treatment,Ethnicity,Black,0.2779054335264234,0.00944896406053247,0.5405136113832013,367
Treatment,Ethnicity,Asian,-0.4379232155403563,-0.8801892946067698,-0.00644284896417195,127
Treatment,Ethnicity,Other,-0.04665634114076212,-0.4066745531288675,0.3044116646209546,194
Treatment,Income,Level-0,0.043123862495196,-0.30026345011847616,0.36791570729584877,383
Treatment,Income,Level-1,-0.0166730254761856,-0.28434075503676776,0.25279587117520275,680
Treatment,Income,Level-2,-0.2968071526701996,-0.5888499627576707,-0.010069852763855145,499
Treatment,Income,Level-3,-0.109555516618538,-0.3618790025640813,0.14752342845376093,671
Treatment,Income,Other,-0.16454062936776367,-0.5769987154384988,0.25471651201071294,160
Treatment,Trust:Television,Checked,0.025264860551187217,-0.17460535529619867,0.23139993491885175,784
Treatment,Trust:Radio,Checked,-0.19016569547677592,-0.5147298366183176,0.12572228277310496,317
Treatment,Trust:Newspapers,Checked,-0.12771184510866465,-0.4005309835460574,0.13272694440644714,449
Treatment,Trust:White House Briefings,Checked,0.12810513706707488,-0.11089341225685058,0.3691527389320732,504
Treatment,Trust:State Govt. Briefings,Checked,-0.09648985823098219,-0.30266293562626884,0.11242083035327982,724
Treatment,Trust:National Health Authorities,Checked,-0.05024125774270147,-0.2398999177639855,0.14518705862169312,1343
Treatment,Trust:International Health Authorities,Checked,-0.08663034620831978,-0.2906267712968839,0.10667125513147821,982
Treatment,Trust:Healthcare Workers,Checked,-0.08750461682465895,-0.27832734139263615,0.11496037422882902,1566
Treatment,Trust:Scientists,Checked,0.17970070029936658,-0.012185198752729129,0.3661790161280755,1280
Treatment,Trust:Govt. Websites,Checked,-0.09913366397628234,-0.3407342014999948,0.13102196399986552,518
Treatment,Trust:Social Media,Checked,-0.013812451019817849,-0.30792260339677324,0.28135405848415695,366
Treatment,Trust:Celebrities,Checked,-0.3673943702670022,-0.8652945533900698,0.10742071808034612,134
Treatment,Trust:Search Engines,Checked,0.07121198197473269,-0.1766244960632334,0.31652529934422974,471
Treatment,Trust:Family and friends,Checked,0.019290536422118084,-0.20963671401118872,0.25077642671369654,501
Treatment,Trust:Work Guidelines,Checked,0.14862487307927383,-0.18356081400809304,0.47496450800732826,274
Treatment,Trust:Other,Checked,0.3799933383423773,-0.265415622532515,1.036512368685321,39
Treatment,Trust:None of these,Checked,0.21818376843353304,-0.10981593756002499,0.5559063812633671,321
Treatment-Control,Age,25-34,0.5643624693029606,-0.02649896035770135,1.1745827451318374,729
Treatment-Control,Age,35-44,0.2523237822137346,-0.4107729398157638,0.8880014488278404,695
Treatment-Control,Age,45-54,0.07419419303696512,-0.6279821497815188,0.7744642850075177,667
Treatment-Control,Age,55-64,0.09399525535672101,-0.6428140688811533,0.8353724084622498,554
Treatment-Control,Age,65+,0.20857123749960102,-0.6119661197205734,1.0181060050065383,869
Treatment-Control,Gender,Female,0.07099725419422379,-0.3020619883260716,0.44713222335736,2204
Treatment-Control,Gender,Other,-1.6541062146701935,-3.9039505937361922,0.4697416817053307,39
Treatment-Control,Education,Level-0,-0.11553151449696421,-1.0498017268581021,0.8281487926590202,189
Treatment-Control,Education,Level-1,-0.3007872515252295,-0.9247500796873939,0.31963666017297526,1256
Treatment-Control,Education,Level-2,-0.16253380940372206,-0.8418835768737932,0.5276293385723787,641
Treatment-Control,Education,Level-3,-0.39501529512528955,-1.008039497078141,0.2150704021836804,898
Treatment-Control,Education,Other,-0.08365213886138911,-0.9859415523043289,0.7906151314074646,251
Treatment-Control,Employment,Unemployed,-0.08053473508949241,-0.6650363306129975,0.5062614558577928,374
Treatment-Control,Employment,Student,0.19238671826270815,-0.5828678471252571,0.9847588298861704,176
Treatment-Control,Employment,Retired,0.18878247378090443,-0.5024236275947673,0.8824368656345516,836
Treatment-Control,Employment,Other,-0.028490824951957747,-0.6556912877492053,0.5837411111073602,459
Treatment-Control,Religion,Jewish,-0.7596177169786972,-1.7974864015091117,0.2986032844443074,165
Treatment-Control,Religion,Muslim,-0.3545533216912917,-1.293576732355681,0.5732012010715084,159
Treatment-Control,Religion,Atheist,-0.22887701423796614,-0.8518564100501854,0.4378515233501618,381
Treatment-Control,Religion,Other,0.025881437205535474,-0.4011036170495867,0.46574707076508437,896
Treatment-Control,Political,Democrat,0.04030432876186109,-0.411721638435017,0.5055122225808386,1389
Treatment-Control,Political,Other,0.09648712361933323,-0.3644721319925619,0.5542848651530372,1323
Treatment-Control,Ethnicity,Hispanic,0.087609081742149,-0.5313909300245131,0.7033081107236429,312
Treatment-Control,Ethnicity,Black,0.09319004306284367,-0.44335878665211187,0.6308530113714913,510
Treatment-Control,Ethnicity,Asian,-0.328743709928836,-1.1086158969479163,0.4247768650558951,187
Treatment-Control,Ethnicity,Other,-1.0224319279026168,-1.7262656926961124,-0.319692023250057,287
Treatment-Control,Income,Level-0,-0.8565378859488032,-1.5868580455996433,-0.12716088202556072,561
Treatment-Control,Income,Level-1,-0.6018551370167767,-1.2394966242917411,0.024348290472600682,871
Treatment-Control,Income,Level-2,-0.9519736587577988,-1.6352102870757401,-0.29228080313693,625
Treatment-Control,Income,Level-3,-0.5452393426290844,-1.1481021036409278,0.0499485056123779,879
Treatment-Control,Income,Other,-0.668323466444764,-1.527286915963004,0.1975671679651321,231
Treatment-Control,Trust:Television,Checked,0.3660165127806095,-0.06529267833567984,0.8032197892315385,1029
Treatment-Control,Trust:Radio,Checked,0.11891067231157187,-0.5199084786838194,0.7563275826902794,451
Treatment-Control,Trust:Newspapers,Checked,0.14843711334353393,-0.4313594828866982,0.7369196042678028,616
Treatment-Control,Trust:White House Briefings,Checked,0.28176187088812926,-0.23807095290658487,0.8074802519894702,674
Treatment-Control,Trust:State Govt. Briefings,Checked,0.0802489221872732,-0.381980796333407,0.5421137160107238,953
Treatment-Control,Trust:National Health Authorities,Checked,-0.14832981185156136,-0.550771309066898,0.25545468077422545,1778
Treatment-Control,Trust:International Health Authorities,Checked,-0.050171198913596206,-0.4839958345777007,0.36831700940691503,1326
Treatment-Control,Trust:Healthcare Workers,Checked,0.22260425492361366,-0.17432000155084595,0.625093281355307,2066
Treatment-Control,Trust:Scientists,Checked,0.2635038128109529,-0.13163006574868635,0.6524277675269283,1669
Treatment-Control,Trust:Govt. Websites,Checked,-0.12057281523024935,-0.6431303430431627,0.3808583941240559,724
Treatment-Control,Trust:Social Media,Checked,-0.006402120659242813,-0.5554143817584709,0.5421479398844197,549
Treatment-Control,Trust:Celebrities,Checked,-0.6373147180483241,-1.5254466213405706,0.3331117132899149,190
Treatment-Control,Trust:Search Engines,Checked,-0.056228181655892155,-0.5519580456311053,0.445421574636462,675
Treatment-Control,Trust:Family and friends,Checked,0.5186239185791846,0.03143446821457394,1.0123114800126878,684
Treatment-Control,Trust:Work Guidelines,Checked,-0.3022962276366074,-0.905518662453648,0.3190994389358912,393
Treatment-Control,Trust:Other,Checked,0.3108640858649415,-1.0525899670417356,1.6635335500491668,52
Treatment-Control,Trust:None of these,Checked,-0.08591868355738742,-0.7672321449237435,0.6066514838950333,410
