,,,mean,2.5%,97.5%,counts
Treatment-Control,Age,55-64,2.4184747367934794,0.8442397382529349,5.4608076432916945,554
Treatment-Control,Age,65+,2.518948524320472,0.8307209432879298,5.828618952088217,869
Treatment-Control,Gender,Female,1.0633072109954333,0.6474239637203631,1.6560760125603666,2204
Treatment-Control,Gender,Other,4.692200801518773,0.39769514230574393,19.219337456314392,39
Treatment-Control,Education,Level-0,0.8151368616676801,0.21763471260916917,2.133945327498803,189
Treatment-Control,Education,Level-1,1.1592529601082935,0.5179866054581533,2.3034091112212587,1256
Treatment-Control,Education,Level-2,0.9343375547522781,0.37560166126445027,1.944318223674667,641
Treatment-Control,Education,Level-3,0.9122589698274739,0.3977881078687069,1.8316396239842798,898
Treatment-Control,Education,Other,1.4024959847279126,0.4352179894240621,3.45155074523889,251
Treatment-Control,Employment,Unemployed,0.9867912889402047,0.45437653314566406,1.8610127378223724,374
Treatment-Control,Employment,Student,2.2077600747477946,0.8065145676933737,4.879946982168133,176
Treatment-Control,Employment,Retired,1.2294602147899971,0.4912534799904246,2.531860854129938,836
Treatment-Control,Employment,Other,0.9613594124046053,0.42575631044377155,1.8873259799974085,459
Treatment-Control,Religion,Jewish,0.44051569575675226,0.06870856398652102,1.5619558186859834,165
Treatment-Control,Religion,Muslim,0.6997218931730468,0.18137268940993986,1.9364536661795804,159
Treatment-Control,Religion,Atheist,1.0001129112059473,0.4276733744398108,1.972690664758956,381
Treatment-Control,Religion,Other,1.0622966079831055,0.6068662467483391,1.7183077916317848,896
Treatment-Control,Political,Democrat,1.2700203105619308,0.6780221337584523,2.1755772444333115,1389
Treatment-Control,Political,Other,0.9832518802629674,0.5383276283790699,1.6471882977933,1323
Treatment-Control,Ethnicity,Hispanic,1.5164046125514892,0.6305761779793113,3.1098341726052015,312
Treatment-Control,Ethnicity,Black,0.9136963925779572,0.4453169666729222,1.6567208147908086,510
Treatment-Control,Ethnicity,Asian,0.798233228985764,0.26812697093165855,1.8849545861436237,187
Treatment-Control,Ethnicity,Other,0.4869999909283241,0.19531020617362424,1.0107589999535338,287
Treatment-Control,Income,Level-0,0.6254813201377092,0.22422269016345642,1.457316187878137,561
Treatment-Control,Income,Level-1,0.6848969232341748,0.2879448668402935,1.3611510380994374,871
Treatment-Control,Income,Level-2,0.6029136036258005,0.24645462296286966,1.2373269719667968,625
Treatment-Control,Income,Level-3,0.79567795685336,0.33952423267875226,1.6462930445850263,879
Treatment-Control,Income,Other,0.7683969930639477,0.24468147441022656,1.8561997313305847,231
Treatment-Control,Reason:Unsure if safe,Checked,0.7078928158004808,0.4230629898569579,1.1115373361028724,1123
Treatment-Control,Reason:Unsure if effective,Checked,1.176401003123976,0.7141595344132174,1.8436091697501118,894
Treatment-Control,Reason:Not at risk,Checked,1.2210622302323717,0.5401134108990382,2.373075049991472,205
Treatment-Control,Reason:Wait until others,Checked,0.9064184293752895,0.5444173554884003,1.3888696253475303,721
Treatment-Control,Reason:Won't be ill,Checked,0.9657061292061987,0.4443925283322089,1.8650352177058809,217
Treatment-Control,Reason:Other effective treatments,Checked,1.5022008140534415,0.7150196141146974,2.8346862944574522,213
Treatment-Control,Reason:Already acquired immunity,Checked,1.1304460333832478,0.4822831954724097,2.2966609171851413,183
Treatment-Control,Reason:Approval may be rushed,Checked,1.0862624799207943,0.6626420714887776,1.6525310004548732,905
Treatment-Control,Reason:Other,Checked,0.7694400703493497,0.26448318861524267,1.7007366921471254,130
Treatment-Control,Reason:Do not know,Checked,0.7277060612384298,0.25045478443949143,1.611959457060281,248
