,,,mean,2.5%,97.5%,counts
Control,Social media usage,10–30 minutes per day,-0.1377892053105751,-1.4456554332056268,1.220186653393682,215
Control,Social media usage,31–60 minutes per day,-0.8294420485658419,-2.160048938894231,0.46905656276986435,160
Control,Social media usage,1–2 hours per day,-0.48315767520560393,-1.8343672083944125,0.8348255566140247,154
Control,Social media usage,2–3 hours per day,0.26533649217216954,-1.3480318319004974,1.8578326118898416,94
Control,Social media usage,More than 3 hours per day,-0.034794208045666505,-1.5045310972492012,1.4685304472861094,119
Treatment,Age,25-34,-0.7359508749625483,-1.618208494123755,0.12141708675470733,575
Treatment,Age,35-44,-0.2299154868938399,-1.1447740926667143,0.670059596144718,586
Treatment,Age,45-54,-0.14063047812635895,-1.0354649833277243,0.7548329511621985,528
Treatment,Age,55-64,-0.09777556042289678,-1.0644165216609909,0.850960801074433,437
Treatment,Age,65+,-0.417763028882366,-1.6983857871596117,0.860334804349471,510
Treatment,Gender,Female,0.22338603133809468,-0.26316648525616537,0.700910243578876,1710
Treatment,Gender,Other,0.3195060986051659,-1.522008458457428,2.2404856601631047,19
Treatment,Education,Level-0,-0.2749963023025334,-1.4202525313592593,0.9000865891959408,138
Treatment,Education,Level-1,-0.3789266229483474,-1.1570816777412805,0.3788863346613666,875
Treatment,Education,Level-2,0.11238737847045294,-0.7489772546250507,0.977249845155456,501
Treatment,Education,Level-3,-0.37178860330135033,-1.1386435414740017,0.39794286553747166,787
Treatment,Education,Other,0.10864171193896031,-0.8769115325157382,1.1152037128816361,234
Treatment,Employment,Unemployed,-0.2681931263692024,-1.1400650811773172,0.6170971969136249,165
Treatment,Employment,Student,-0.4523118900182968,-1.5520280100818074,0.6628800336030151,134
Treatment,Employment,Retired,-0.15341965611534158,-1.2611090778021774,0.9040939344598482,496
Treatment,Employment,Other,-0.19741231547165156,-0.9195567063123921,0.5374173455949942,291
Treatment,Religion,Jewish,-0.22723379082073705,-2.282947349247353,1.9005989964236254,34
Treatment,Religion,Muslim,-0.1614870497421645,-1.2725533674184182,0.9780103799548496,117
Treatment,Religion,Atheist,0.09781820113453017,-0.4649335703259543,0.6467349527377647,1001
Treatment,Religion,Other,-0.06608004938981923,-0.6741303382229457,0.5482227029464789,562
Treatment,Political,Labour,0.04653003490940044,-0.5283571842911238,0.6275221651920534,1060
Treatment,Political,Liberal-Democrat,-0.3355801146649408,-1.3053376288515366,0.6169533358006188,220
Treatment,Political,SNP,-0.35252748574599435,-1.5599830562504793,0.8875316267956855,109
Treatment,Political,Other,0.7176912835873619,0.14608391457041617,1.3248534828482683,633
Treatment,Ethnicity,Black,-0.2703095980482056,-1.2503428251937192,0.7448594391750504,109
Treatment,Ethnicity,Asian,-0.042218652545225874,-0.9742267715151482,0.8985542498148147,216
Treatment,Ethnicity,Other,0.07871546700201376,-1.0958809964860972,1.2944436232416832,54
Treatment,Income,Level-0,0.10048416483252676,-0.7721121293042541,0.9110694215706368,430
Treatment,Income,Level-1,-0.1492609404205862,-0.9302867691235209,0.6380916733694869,593
Treatment,Income,Level-2,-0.5093675910884207,-1.332044991456079,0.29061865677948734,581
Treatment,Income,Level-3,-0.5644872163123958,-1.3395078996084324,0.2019144577598898,726
Treatment,Income,Other,-0.37328050951480957,-1.3558920495017164,0.607558310117202,179
Treatment,Social media usage,Less than 10 minutes per day,-0.3968245074050262,-1.2227916392075435,0.42733721980213113,413
Treatment,Social media usage,10–30 minutes per day,-0.4078577711680351,-1.217907465599783,0.3943158204657773,616
Treatment,Social media usage,31–60 minutes per day,-0.42004194656512184,-1.2955462828357915,0.47240298785334467,463
Treatment,Social media usage,1–2 hours per day,0.09778300298907307,-0.7226187569480677,0.9334992576097196,481
Treatment,Social media usage,2–3 hours per day,0.548232754941228,-0.3591118780423012,1.4690677928860447,289
Treatment,Social media usage,More than 3 hours per day,0.03710579585364133,-0.7781917833068066,0.8632096797501569,343
Treatment-Control,Age,25-34,-0.4781074423170989,-2.040103316235597,1.0910036869509339,802
Treatment-Control,Age,35-44,-0.8230835990408294,-2.41655060211423,0.7610598316473114,776
Treatment-Control,Age,45-54,-1.1616693117023367,-2.854119956077818,0.5355918000739661,690
Treatment-Control,Age,55-64,-0.4672861560362896,-2.272323278427156,1.3296567012555842,564
Treatment-Control,Age,65+,-1.1178726845368632,-3.305464013494547,1.1138919890706216,664
Treatment-Control,Gender,Female,0.41272363363157594,-0.5623418806203324,1.3559045774165923,2283
Treatment-Control,Gender,Other,1.9683142281379078,-0.5298774557289188,4.530932745357195,25
Treatment-Control,Education,Level-0,0.7328737878442622,-1.3630672790291665,2.8068588300256687,178
Treatment-Control,Education,Level-1,0.28420667417707374,-1.1629970963168779,1.682455434074459,1151
Treatment-Control,Education,Level-2,0.4340047229782263,-1.0283036494116624,1.940341417917479,691
Treatment-Control,Education,Level-3,-0.5942064209801992,-2.0510662966630915,0.8075481109186557,1045
Treatment-Control,Education,Other,0.6705879004001724,-1.1793382085282067,2.457612367375987,307
Treatment-Control,Employment,Unemployed,-1.0139343376633958,-2.6438272842611914,0.6253848735540931,221
Treatment-Control,Employment,Student,-0.5059041471912351,-2.3147438542758128,1.2775793456768376,198
Treatment-Control,Employment,Retired,-0.681814967530005,-2.631650990826011,1.2491734365751654,647
Treatment-Control,Employment,Other,-1.4363358064298735,-2.8747472535501863,-0.038290165390466514,401
Treatment-Control,Religion,Jewish,-0.44943561844657537,-3.243791776874753,2.3844545656264633,44
Treatment-Control,Religion,Muslim,-1.552252098930353,-3.527389444883617,0.40452610719967314,151
Treatment-Control,Religion,Atheist,-0.9790611639851078,-2.0557588963701936,0.05947958523715256,1343
Treatment-Control,Religion,Other,-0.7701308482055026,-1.939014430474308,0.432026060335227,734
Treatment-Control,Political,Labour,0.22066930947431396,-0.9682646187615427,1.389666858190631,1410
Treatment-Control,Political,Liberal-Democrat,-0.6097052446654178,-2.228101897824686,1.010354862764614,307
Treatment-Control,Political,SNP,-0.37934216570340157,-2.4593978618435357,1.6663225299069624,153
Treatment-Control,Political,Other,0.4100049851307775,-0.7665607988942602,1.6131894862701879,845
Treatment-Control,Ethnicity,Black,-0.5003877937390666,-2.3918613004547216,1.4671930672918787,136
Treatment-Control,Ethnicity,Asian,0.22617043279017715,-1.394169798943345,1.8774065603640318,298
Treatment-Control,Ethnicity,Other,0.6253211414487363,-1.2599860860191723,2.560971760170766,73
Treatment-Control,Income,Level-0,-0.2942445055196451,-1.9014869300255968,1.2896269903543576,584
Treatment-Control,Income,Level-1,0.36737033189171925,-1.1362865783788847,1.837947302993428,790
Treatment-Control,Income,Level-2,-0.7016462809445712,-2.256836005216179,0.8578784450961826,748
Treatment-Control,Income,Level-3,-1.1193442275689356,-2.491401730341486,0.2860547022719647,956
Treatment-Control,Income,Other,-0.32223062953030196,-2.0642919867792755,1.4818433202002723,247
Treatment-Control,Social media usage,Less than 10 minutes per day,1.1120893034205184,-0.5715529761974973,2.7103299167205046,535
Treatment-Control,Social media usage,10–30 minutes per day,-0.2700685658574591,-1.8548880540164914,1.2269263237194121,831
Treatment-Control,Social media usage,31–60 minutes per day,0.4094001020007202,-1.0924332856062693,1.9639386733818442,623
Treatment-Control,Social media usage,1–2 hours per day,0.5809406781946778,-0.9629014339371413,2.134819398211869,635
Treatment-Control,Social media usage,2–3 hours per day,0.28289626276905827,-1.5613383052311678,2.088386320859452,383
Treatment-Control,Social media usage,More than 3 hours per day,0.07190000389930788,-1.6484478910671236,1.7667399942562436,462
